year,date,tournament_id,tournament_name,match_name,stage,home_team,away_team,home_team_code,away_team_code,home_goals,away_goals,score,result,home_team_win,away_team_win,draw,extra_time,penalty_shootout,score_penalties,stadium,stadium_id,stadium_name,city,host_country,host_team,attendance,match_time,referee,notes
2002,2002-06-17,WC-2002,2002 FIFA World Cup,Brazil v Belgium,Round of 16,Brazil,Belgium,BRA,BEL,2,0,2-0,home team win,1,0,no,no,no,0-0,Kobe Wing Stadium,S-086,Kobe Wing Stadium,Kobe,"Korea Republic, Japan",0.0,40440,20:30,,
2002,2002-06-17,WC-2002,2002 FIFA World Cup,Mexico v United States,Round of 16,Mexico,United States,MEX,USA,0,2,0-2,away team win,0,1,no,no,no,0-0,Jeonju World Cup Stadium,S-142,Jeonju World Cup Stadium,Jeonju,"Korea Republic, Japan",0.0,36380,15:30,,
2002,2002-06-18,WC-2002,2002 FIFA World Cup,Japan v Turkey,Round of 16,Japan,Turkey,JPN,TUR,0,1,0-1,away team win,0,1,no,no,no,0-0,Miyagi Stadium,S-087,Miyagi Stadium,Miyagi,Japan,1.0,,15:30,,
2002,2002-06-18,WC-2002,2002 FIFA World Cup,South Korea v Italy,Round of 16,South Korea,Italy,KOR,ITA,2,1,2-1,home team win,1,0,no,yes,no,0-0,Daejeon World Cup Stadium,S-139,Daejeon World Cup Stadium,Daejeon,"Korea Republic, Japan",1.0,38588,20:30,,Required Extra Time
2002,2002-06-21,WC-2002,2002 FIFA World Cup,England v Brazil,Quarter-finals,England,Brazil,ENG,BRA,1,2,1-2,away team win,0,1,no,no,no,0-0,Shizuoka Stadium ECOPA,S-093,Shizuoka Stadium ECOPA,Shizuoka,"Korea Republic, Japan",0.0,47436,15:30,,
2002,2002-06-21,WC-2002,2002 FIFA World Cup,Germany v United States,Quarter-finals,Germany,United States,DEU,USA,1,0,1-0,home team win,1,0,no,no,no,0-0,Ulsan Munsu Football Stadium,S-146,Ulsan Munsu Football Stadium,Ulsan,"Korea Republic, Japan",0.0,37337,20:30,,
2002,2002-06-22,WC-2002,2002 FIFA World Cup,Senegal v Turkey,Quarter-finals,Senegal,Turkey,SEN,TUR,0,1,0-1,away team win,0,1,no,yes,no,0-0,Nagai Stadium,S-090,Nagai Stadium,Osaka,Japan,0.0,,20:30,,
2002,2002-06-26,WC-2002,2002 FIFA World Cup,Brazil v Turkey,Semi-finals,Brazil,Turkey,BRA,TUR,1,0,1-0,home team win,1,0,no,no,no,0-0,Saitama Stadium,S-091,Saitama Stadium,Saitama,Japan,0.0,,20:30,,
2002,2002-06-29,WC-2002,2002 FIFA World Cup,South Korea v Turkey,Third place,South Korea,Turkey,KOR,TUR,2,3,2-3,away team win,0,1,no,no,no,0-0,Daegu World Cup Stadium,S-138,Daegu World Cup Stadium,Daegu,South Korea,1.0,,20:00,,
2002,2002-06-30,WC-2002,2002 FIFA World Cup,Germany v Brazil,Final,Germany,Brazil,DEU,BRA,0,2,0-2,away team win,0,1,no,no,no,0-0,International Stadium Yokohama,S-094,International Stadium Yokohama,Yokohama,"Korea Republic, Japan",0.0,69029,20:00,,
2006,2006-06-09,WC-2006,2006 FIFA World Cup,Germany v Costa Rica,Group stage,Germany,Costa Rica,DEU,CRI,4,2,4-2,home team win,1,0,no,no,no,0-0,Allianz Arena,S-064,Allianz Arena,Munich,Germany,1.0,64950,18:00,,
2006,2006-06-09,WC-2006,2006 FIFA World Cup,Poland v Ecuador,Group stage,Poland,Ecuador,POL,ECU,0,2,0-2,away team win,0,1,no,no,no,0-0,Arena AufShalke,S-058,Arena AufShalke,Gelsenkirchen,Germany,0.0,52000,21:00,,
2006,2006-06-10,WC-2006,2006 FIFA World Cup,Argentina v Ivory Coast,Group stage,Argentina,Ivory Coast,ARG,CIV,2,1,2-1,home team win,1,0,no,no,no,0-0,Volksparkstadion,S-060,Volksparkstadion,Hamburg,Germany,0.0,,21:00,,
2006,2006-06-10,WC-2006,2006 FIFA World Cup,England v Paraguay,Group stage,England,Paraguay,ENG,PRY,1,0,1-0,home team win,1,0,no,no,no,0-0,Waldstadion,S-057,Waldstadion,Frankfurt,Germany,0.0,48000,15:00,,
2006,2006-06-10,WC-2006,2006 FIFA World Cup,Trinidad and Tobago v Sweden,Group stage,Trinidad and Tobago,Sweden,TTO,SWE,0,0,0-0,draw,0,0,yes,no,no,0-0,Westfalenstadion,S-055,Westfalenstadion,Dortmund,Germany,0.0,62959,18:00,,
2006,2006-06-11,WC-2006,2006 FIFA World Cup,Angola v Portugal,Group stage,Angola,Portugal,AGO,PRT,0,1,0-1,away team win,0,1,no,no,no,0-0,RheinEnergieStadion,S-054,RheinEnergieStadion,Cologne,Germany,0.0,45000,21:00,,
2006,2006-06-11,WC-2006,2006 FIFA World Cup,Mexico v Iran,Group stage,Mexico,Iran,MEX,IRN,3,1,3-1,home team win,1,0,no,no,no,0-0,Frankenstadion,S-066,Frankenstadion,Nuremberg,Germany,0.0,,18:00,,
2006,2006-06-12,WC-2006,2006 FIFA World Cup,Australia v Japan,Group stage,Australia,Japan,AUS,JPN,3,1,3-1,home team win,1,0,no,no,no,0-0,Fritz-Walter-Stadion,S-062,Fritz-Walter-Stadion,Kaiserslautern,Germany,0.0,46000,15:00,,
2006,2006-06-12,WC-2006,2006 FIFA World Cup,Italy v Ghana,Group stage,Italy,Ghana,ITA,GHA,2,0,2-0,home team win,1,0,no,no,no,0-0,Niedersachsenstadion,S-061,Niedersachsenstadion,Hanover,Germany,0.0,43000,21:00,,
2006,2006-06-12,WC-2006,2006 FIFA World Cup,United States v Czech Republic,Group stage,United States,Czech Republic,USA,CZE,0,3,0-3,away team win,0,1,no,no,no,0-0,Arena AufShalke,S-058,Arena AufShalke,Gelsenkirchen,Germany,0.0,52000,18:00,,
2006,2006-06-13,WC-2006,2006 FIFA World Cup,Brazil v Croatia,Group stage,Brazil,Croatia,BRA,HRV,1,0,1-0,home team win,1,0,no,no,no,0-0,Olympiastadion,S-053,Olympiastadion,Berlin,Germany,0.0,72000,21:00,,
2006,2006-06-13,WC-2006,2006 FIFA World Cup,France v Switzerland,Group stage,France,Switzerland,FRA,CHE,0,0,0-0,draw,0,0,yes,no,no,0-0,Neckarstadion,S-067,Neckarstadion,Stuttgart,Germany,0.0,52000,18:00,,
2006,2006-06-13,WC-2006,2006 FIFA World Cup,South Korea v Togo,Group stage,South Korea,Togo,KOR,TGO,2,1,2-1,home team win,1,0,no,no,no,0-0,Waldstadion,S-057,Waldstadion,Frankfurt,Germany,0.0,48000,15:00,,
2006,2006-06-14,WC-2006,2006 FIFA World Cup,Germany v Poland,Group stage,Germany,Poland,DEU,POL,1,0,1-0,home team win,1,0,no,no,no,0-0,Westfalenstadion,S-055,Westfalenstadion,Dortmund,Germany,1.0,65000,21:00,,
2006,2006-06-14,WC-2006,2006 FIFA World Cup,Spain v Ukraine,Group stage,Spain,Ukraine,ESP,UKR,4,0,4-0,home team win,1,0,no,no,no,0-0,Zentralstadion,S-063,Zentralstadion,Leipzig,Germany,0.0,43000,15:00,,
2006,2006-06-14,WC-2006,2006 FIFA World Cup,Tunisia v Saudi Arabia,Group stage,Tunisia,Saudi Arabia,TUN,SAU,2,2,2-2,draw,0,0,yes,no,no,0-0,Allianz Arena,S-064,Allianz Arena,Munich,Germany,0.0,66000,18:00,,
2006,2006-06-15,WC-2006,2006 FIFA World Cup,Ecuador v Costa Rica,Group stage,Ecuador,Costa Rica,ECU,CRI,3,0,3-0,home team win,1,0,no,no,no,0-0,Volksparkstadion,S-060,Volksparkstadion,Hamburg,Germany,0.0,50000,15:00,,
2006,2006-06-15,WC-2006,2006 FIFA World Cup,England v Trinidad and Tobago,Group stage,England,Trinidad and Tobago,ENG,TTO,2,0,2-0,home team win,1,0,no,no,no,0-0,Frankenstadion,S-066,Frankenstadion,Nuremberg,Germany,0.0,41000,18:00,,
2006,2006-06-15,WC-2006,2006 FIFA World Cup,Sweden v Paraguay,Group stage,Sweden,Paraguay,SWE,PRY,1,0,1-0,home team win,1,0,no,no,no,0-0,Olympiastadion,S-053,Olympiastadion,Berlin,Germany,0.0,72000,21:00,,
2006,2006-06-16,WC-2006,2006 FIFA World Cup,Mexico v Angola,Group stage,Mexico,Angola,MEX,AGO,0,0,0-0,draw,0,0,yes,no,no,0-0,Niedersachsenstadion,S-061,Niedersachsenstadion,Hanover,Germany,0.0,43000,21:00,,
2006,2006-06-16,WC-2006,2006 FIFA World Cup,Netherlands v Ivory Coast,Group stage,Netherlands,Ivory Coast,NLD,CIV,2,1,2-1,home team win,1,0,no,no,no,0-0,Neckarstadion,S-067,Neckarstadion,Stuttgart,Germany,0.0,,18:00,,
2006,2006-06-17,WC-2006,2006 FIFA World Cup,Czech Republic v Ghana,Group stage,Czech Republic,Ghana,CZE,GHA,0,2,0-2,away team win,0,1,no,no,no,0-0,RheinEnergieStadion,S-054,RheinEnergieStadion,Cologne,Germany,0.0,45000,18:00,,
2006,2006-06-17,WC-2006,2006 FIFA World Cup,Italy v United States,Group stage,Italy,United States,ITA,USA,1,1,1-1,draw,0,0,yes,no,no,0-0,Fritz-Walter-Stadion,S-062,Fritz-Walter-Stadion,Kaiserslautern,Germany,0.0,46000,21:00,,
2006,2006-06-17,WC-2006,2006 FIFA World Cup,Portugal v Iran,Group stage,Portugal,Iran,PRT,IRN,2,0,2-0,home team win,1,0,no,no,no,0-0,Waldstadion,S-057,Waldstadion,Frankfurt,Germany,0.0,,15:00,,
2006,2006-06-18,WC-2006,2006 FIFA World Cup,Brazil v Australia,Group stage,Brazil,Australia,BRA,AUS,2,0,2-0,home team win,1,0,no,no,no,0-0,Allianz Arena,S-064,Allianz Arena,Munich,Germany,0.0,66000,18:00,,
2006,2006-06-18,WC-2006,2006 FIFA World Cup,France v South Korea,Group stage,France,South Korea,FRA,KOR,1,1,1-1,draw,0,0,yes,no,no,0-0,Zentralstadion,S-063,Zentralstadion,Leipzig,Germany,0.0,43000,21:00,,
2006,2006-06-18,WC-2006,2006 FIFA World Cup,Japan v Croatia,Group stage,Japan,Croatia,JPN,HRV,0,0,0-0,draw,0,0,yes,no,no,0-0,Frankenstadion,S-066,Frankenstadion,Nuremberg,Germany,0.0,41000,15:00,,
2006,2006-06-19,WC-2006,2006 FIFA World Cup,Saudi Arabia v Ukraine,Group stage,Saudi Arabia,Ukraine,SAU,UKR,0,4,0-4,away team win,0,1,no,no,no,0-0,Volksparkstadion,S-060,Volksparkstadion,Hamburg,Germany,0.0,50000,18:00,,
2006,2006-06-19,WC-2006,2006 FIFA World Cup,Spain v Tunisia,Group stage,Spain,Tunisia,ESP,TUN,3,1,3-1,home team win,1,0,no,no,no,0-0,Neckarstadion,S-067,Neckarstadion,Stuttgart,Germany,0.0,52000,21:00,,
2006,2006-06-19,WC-2006,2006 FIFA World Cup,Togo v Switzerland,Group stage,Togo,Switzerland,TGO,CHE,0,2,0-2,away team win,0,1,no,no,no,0-0,Westfalenstadion,S-055,Westfalenstadion,Dortmund,Germany,0.0,65000,15:00,,
2006,2006-06-20,WC-2006,2006 FIFA World Cup,Costa Rica v Poland,Group stage,Costa Rica,Poland,CRI,POL,1,2,1-2,away team win,0,1,no,no,no,0-0,Niedersachsenstadion,S-061,Niedersachsenstadion,Hanover,Germany,0.0,43000,16:00,,
2006,2006-06-20,WC-2006,2006 FIFA World Cup,Paraguay v Trinidad and Tobago,Group stage,Paraguay,Trinidad and Tobago,PRY,TTO,2,0,2-0,home team win,1,0,no,no,no,0-0,Fritz-Walter-Stadion,S-062,Fritz-Walter-Stadion,Kaiserslautern,Germany,0.0,46000,21:00,,
2006,2006-06-20,WC-2006,2006 FIFA World Cup,Sweden v England,Group stage,Sweden,England,SWE,ENG,2,2,2-2,draw,0,0,yes,no,no,0-0,RheinEnergieStadion,S-054,RheinEnergieStadion,Cologne,Germany,0.0,45000,21:00,,
2006,2006-06-21,WC-2006,2006 FIFA World Cup,Iran v Angola,Group stage,Iran,Angola,IRN,AGO,1,1,1-1,draw,0,0,yes,no,no,0-0,Zentralstadion,S-063,Zentralstadion,Leipzig,Germany,0.0,,16:00,,
2006,2006-06-21,WC-2006,2006 FIFA World Cup,Netherlands v Argentina,Group stage,Netherlands,Argentina,NLD,ARG,0,0,0-0,draw,0,0,yes,no,no,0-0,Waldstadion,S-057,Waldstadion,Frankfurt,Germany,0.0,48000,21:00,,
2006,2006-06-21,WC-2006,2006 FIFA World Cup,Portugal v Mexico,Group stage,Portugal,Mexico,PRT,MEX,2,1,2-1,home team win,1,0,no,no,no,0-0,Arena AufShalke,S-058,Arena AufShalke,Gelsenkirchen,Germany,0.0,52000,16:00,,
2006,2006-06-22,WC-2006,2006 FIFA World Cup,Croatia v Australia,Group stage,Croatia,Australia,HRV,AUS,2,2,2-2,draw,0,0,yes,no,no,0-0,Neckarstadion,S-067,Neckarstadion,Stuttgart,Germany,0.0,52000,21:00,,
2006,2006-06-22,WC-2006,2006 FIFA World Cup,Czech Republic v Italy,Group stage,Czech Republic,Italy,CZE,ITA,0,2,0-2,away team win,0,1,no,no,no,0-0,Volksparkstadion,S-060,Volksparkstadion,Hamburg,Germany,0.0,50000,16:00,,
2006,2006-06-22,WC-2006,2006 FIFA World Cup,Ghana v United States,Group stage,Ghana,United States,GHA,USA,2,1,2-1,home team win,1,0,no,no,no,0-0,Frankenstadion,S-066,Frankenstadion,Nuremberg,Germany,0.0,41000,16:00,,
2006,2006-06-22,WC-2006,2006 FIFA World Cup,Japan v Brazil,Group stage,Japan,Brazil,JPN,BRA,1,4,1-4,away team win,0,1,no,no,no,0-0,Westfalenstadion,S-055,Westfalenstadion,Dortmund,Germany,0.0,65000,21:00,,
2006,2006-06-23,WC-2006,2006 FIFA World Cup,Saudi Arabia v Spain,Group stage,Saudi Arabia,Spain,SAU,ESP,0,1,0-1,away team win,0,1,no,no,no,0-0,Fritz-Walter-Stadion,S-062,Fritz-Walter-Stadion,Kaiserslautern,Germany,0.0,46000,16:00,,
2006,2006-06-23,WC-2006,2006 FIFA World Cup,Switzerland v South Korea,Group stage,Switzerland,South Korea,CHE,KOR,2,0,2-0,home team win,1,0,no,no,no,0-0,Niedersachsenstadion,S-061,Niedersachsenstadion,Hanover,Germany,0.0,43000,21:00,,
2006,2006-06-23,WC-2006,2006 FIFA World Cup,Togo v France,Group stage,Togo,France,TGO,FRA,0,2,0-2,away team win,0,1,no,no,no,0-0,RheinEnergieStadion,S-054,RheinEnergieStadion,Cologne,Germany,0.0,45000,21:00,,
2006,2006-06-23,WC-2006,2006 FIFA World Cup,Ukraine v Tunisia,Group stage,Ukraine,Tunisia,UKR,TUN,1,0,1-0,home team win,1,0,no,no,no,0-0,Olympiastadion,S-053,Olympiastadion,Berlin,Germany,0.0,72000,16:00,,
2006,2006-06-24,WC-2006,2006 FIFA World Cup,Argentina v Mexico,Round of 16,Argentina,Mexico,ARG,MEX,2,1,2-1,home team win,1,0,no,yes,no,0-0,Zentralstadion,S-063,Zentralstadion,Leipzig,Germany,0.0,43000,21:00,,Required Extra Time
2006,2006-06-24,WC-2006,2006 FIFA World Cup,Germany v Sweden,Round of 16,Germany,Sweden,DEU,SWE,2,0,2-0,home team win,1,0,no,no,no,0-0,Allianz Arena,S-064,Allianz Arena,Munich,Germany,1.0,66000,17:00,,
2006,2006-06-25,WC-2006,2006 FIFA World Cup,England v Ecuador,Round of 16,England,Ecuador,ENG,ECU,1,0,1-0,home team win,1,0,no,no,no,0-0,Neckarstadion,S-067,Neckarstadion,Stuttgart,Germany,0.0,52000,17:00,,
2006,2006-06-25,WC-2006,2006 FIFA World Cup,Portugal v Netherlands,Round of 16,Portugal,Netherlands,PRT,NLD,1,0,1-0,home team win,1,0,no,no,no,0-0,Frankenstadion,S-066,Frankenstadion,Nuremberg,Germany,0.0,41000,21:00,,
2006,2006-06-26,WC-2006,2006 FIFA World Cup,Italy v Australia,Round of 16,Italy,Australia,ITA,AUS,1,0,1-0,home team win,1,0,no,no,no,0-0,Fritz-Walter-Stadion,S-062,Fritz-Walter-Stadion,Kaiserslautern,Germany,0.0,46000,17:00,,
2006,2006-06-26,WC-2006,2006 FIFA World Cup,Switzerland v Ukraine,Round of 16,Switzerland,Ukraine,CHE,UKR,0,0,0-0,away team win,0,1,no,yes,yes,0-3,RheinEnergieStadion,S-054,RheinEnergieStadion,Cologne,Germany,0.0,45000,21:00,,Ukraine won on penalty kicks following extra time
2006,2006-06-27,WC-2006,2006 FIFA World Cup,Brazil v Ghana,Round of 16,Brazil,Ghana,BRA,GHA,3,0,3-0,home team win,1,0,no,no,no,0-0,Westfalenstadion,S-055,Westfalenstadion,Dortmund,Germany,0.0,65000,17:00,,
2006,2006-06-27,WC-2006,2006 FIFA World Cup,Spain v France,Round of 16,Spain,France,ESP,FRA,1,3,1-3,away team win,0,1,no,no,no,0-0,Niedersachsenstadion,S-061,Niedersachsenstadion,Hanover,Germany,0.0,43000,21:00,,
2006,2006-06-30,WC-2006,2006 FIFA World Cup,Germany v Argentina,Quarter-finals,Germany,Argentina,DEU,ARG,1,1,1-1,home team win,1,0,no,yes,yes,4-2,Olympiastadion,S-053,Olympiastadion,Berlin,Germany,1.0,72000,17:00,,Germany won on penalty kicks following extra time
2006,2006-06-30,WC-2006,2006 FIFA World Cup,Italy v Ukraine,Quarter-finals,Italy,Ukraine,ITA,UKR,3,0,3-0,home team win,1,0,no,no,no,0-0,Volksparkstadion,S-060,Volksparkstadion,Hamburg,Germany,0.0,50000,21:00,,
2006,2006-07-01,WC-2006,2006 FIFA World Cup,Brazil v France,Quarter-finals,Brazil,France,BRA,FRA,0,1,0-1,away team win,0,1,no,no,no,0-0,Waldstadion,S-057,Waldstadion,Frankfurt,Germany,0.0,48000,21:00,,
2006,2006-07-01,WC-2006,2006 FIFA World Cup,England v Portugal,Quarter-finals,England,Portugal,ENG,PRT,0,0,0-0,away team win,0,1,no,yes,yes,1-3,Arena AufShalke,S-058,Arena AufShalke,Gelsenkirchen,Germany,0.0,52000,17:00,,Portugal won on penalty kicks following extra time
2006,2006-07-04,WC-2006,2006 FIFA World Cup,Germany v Italy,Semi-finals,Germany,Italy,DEU,ITA,0,2,0-2,away team win,0,1,no,yes,no,0-0,Westfalenstadion,S-055,Westfalenstadion,Dortmund,Germany,1.0,65000,21:00,,Required Extra Time
2006,2006-07-05,WC-2006,2006 FIFA World Cup,Portugal v France,Semi-finals,Portugal,France,PRT,FRA,0,1,0-1,away team win,0,1,no,no,no,0-0,Allianz Arena,S-064,Allianz Arena,Munich,Germany,0.0,66000,21:00,,
2006,2006-07-08,WC-2006,2006 FIFA World Cup,Germany v Portugal,Third place,Germany,Portugal,DEU,PRT,3,1,3-1,home team win,1,0,no,no,no,0-0,Neckarstadion,S-067,Neckarstadion,Stuttgart,Germany,1.0,52000,21:00,,
2006,2006-07-09,WC-2006,2006 FIFA World Cup,Italy v France,Final,Italy,France,ITA,FRA,1,1,1-1,home team win,1,0,no,yes,yes,5-3,Olympiastadion,S-053,Olympiastadion,Berlin,Germany,0.0,69000,20:00,,Italy won on penalty kicks following extra time
2010,2010-06-11,WC-2010,2010 FIFA World Cup,South Africa v Mexico,Group stage,South Africa,Mexico,ZAF,MEX,1,1,1-1,draw,0,0,yes,no,no,0-0,Soccer City,S-131,Soccer City,Johannesburg,South Africa,1.0,84490,16:00,,
2010,2010-06-11,WC-2010,2010 FIFA World Cup,Uruguay v France,Group stage,Uruguay,France,URY,FRA,0,0,0-0,draw,0,0,yes,no,no,0-0,Cape Town Stadium,S-128,Cape Town Stadium,Cape Town,South Africa,0.0,64100,20:30,,
2010,2010-06-12,WC-2010,2010 FIFA World Cup,Argentina v Nigeria,Group stage,Argentina,Nigeria,ARG,NGA,1,0,1-0,home team win,1,0,no,no,no,0-0,Ellis Park Stadium,S-130,Ellis Park Stadium,Johannesburg,South Africa,0.0,55686,16:00,,
2010,2010-06-12,WC-2010,2010 FIFA World Cup,England v United States,Group stage,England,United States,ENG,USA,1,1,1-1,draw,0,0,yes,no,no,0-0,Royal Bafokeng Stadium,S-136,Royal Bafokeng Stadium,Rustenburg,South Africa,0.0,38646,20:30,,
2010,2010-06-12,WC-2010,2010 FIFA World Cup,South Korea v Greece,Group stage,South Korea,Greece,KOR,GRC,2,0,2-0,home team win,1,0,no,no,no,0-0,Nelson Mandela Bay Stadium,S-134,Nelson Mandela Bay Stadium,Port Elizabeth,South Africa,0.0,31513,13:30,,
2010,2010-06-13,WC-2010,2010 FIFA World Cup,Algeria v Slovenia,Group stage,Algeria,Slovenia,DZA,SVN,0,1,0-1,away team win,0,1,no,no,no,0-0,Peter Mokaba Stadium,S-133,Peter Mokaba Stadium,Polokwane,South Africa,0.0,30325,13:30,,
2010,2010-06-13,WC-2010,2010 FIFA World Cup,Germany v Australia,Group stage,Germany,Australia,DEU,AUS,4,0,4-0,home team win,1,0,no,no,no,0-0,Moses Mabhida Stadium,S-129,Moses Mabhida Stadium,Durban,South Africa,0.0,62660,20:30,,
2010,2010-06-13,WC-2010,2010 FIFA World Cup,Serbia v Ghana,Group stage,Serbia,Ghana,SRB,GHA,0,1,0-1,away team win,0,1,no,no,no,0-0,Loftus Versfeld Stadium,S-135,Loftus Versfeld Stadium,Pretoria,South Africa,0.0,38833,16:00,,
2010,2010-06-14,WC-2010,2010 FIFA World Cup,Italy v Paraguay,Group stage,Italy,Paraguay,ITA,PRY,1,1,1-1,draw,0,0,yes,no,no,0-0,Cape Town Stadium,S-128,Cape Town Stadium,Cape Town,South Africa,0.0,62869,20:30,,
2010,2010-06-14,WC-2010,2010 FIFA World Cup,Japan v Cameroon,Group stage,Japan,Cameroon,JPN,CMR,1,0,1-0,home team win,1,0,no,no,no,0-0,Free State Stadium,S-127,Free State Stadium,Bloemfontein,South Africa,0.0,30620,16:00,,
2010,2010-06-14,WC-2010,2010 FIFA World Cup,Netherlands v Denmark,Group stage,Netherlands,Denmark,NLD,DNK,2,0,2-0,home team win,1,0,no,no,no,0-0,Soccer City,S-131,Soccer City,Johannesburg,South Africa,0.0,83465,13:30,,
2010,2010-06-15,WC-2010,2010 FIFA World Cup,Brazil v North Korea,Group stage,Brazil,North Korea,BRA,PRK,2,1,2-1,home team win,1,0,no,no,no,0-0,Ellis Park Stadium,S-130,Ellis Park Stadium,Johannesburg,South Africa,0.0,,20:30,,
2010,2010-06-15,WC-2010,2010 FIFA World Cup,Ivory Coast v Portugal,Group stage,Ivory Coast,Portugal,CIV,PRT,0,0,0-0,draw,0,0,yes,no,no,0-0,Nelson Mandela Bay Stadium,S-134,Nelson Mandela Bay Stadium,Port Elizabeth,South Africa,0.0,,16:00,,
2010,2010-06-15,WC-2010,2010 FIFA World Cup,New Zealand v Slovakia,Group stage,New Zealand,Slovakia,NZL,SVK,1,1,1-1,draw,0,0,yes,no,no,0-0,Royal Bafokeng Stadium,S-136,Royal Bafokeng Stadium,Rustenburg,South Africa,0.0,23871,13:30,,
2010,2010-06-16,WC-2010,2010 FIFA World Cup,Honduras v Chile,Group stage,Honduras,Chile,HND,CHL,0,1,0-1,away team win,0,1,no,no,no,0-0,Mbombela Stadium,S-132,Mbombela Stadium,Nelspruit,South Africa,0.0,32664,13:30,,
2010,2010-06-16,WC-2010,2010 FIFA World Cup,South Africa v Uruguay,Group stage,South Africa,Uruguay,ZAF,URY,0,3,0-3,away team win,0,1,no,no,no,0-0,Loftus Versfeld Stadium,S-135,Loftus Versfeld Stadium,Pretoria,South Africa,1.0,42658,20:30,,
2010,2010-06-16,WC-2010,2010 FIFA World Cup,Spain v Switzerland,Group stage,Spain,Switzerland,ESP,CHE,0,1,0-1,away team win,0,1,no,no,no,0-0,Moses Mabhida Stadium,S-129,Moses Mabhida Stadium,Durban,South Africa,0.0,62453,16:00,,
2010,2010-06-17,WC-2010,2010 FIFA World Cup,Argentina v South Korea,Group stage,Argentina,South Korea,ARG,KOR,4,1,4-1,home team win,1,0,no,no,no,0-0,Soccer City,S-131,Soccer City,Johannesburg,South Africa,0.0,82174,13:30,,
2010,2010-06-17,WC-2010,2010 FIFA World Cup,France v Mexico,Group stage,France,Mexico,FRA,MEX,0,2,0-2,away team win,0,1,no,no,no,0-0,Peter Mokaba Stadium,S-133,Peter Mokaba Stadium,Polokwane,South Africa,0.0,35370,20:30,,
2010,2010-06-17,WC-2010,2010 FIFA World Cup,Greece v Nigeria,Group stage,Greece,Nigeria,GRC,NGA,2,1,2-1,home team win,1,0,no,no,no,0-0,Free State Stadium,S-127,Free State Stadium,Bloemfontein,South Africa,0.0,31593,16:00,,
2010,2010-06-18,WC-2010,2010 FIFA World Cup,England v Algeria,Group stage,England,Algeria,ENG,DZA,0,0,0-0,draw,0,0,yes,no,no,0-0,Cape Town Stadium,S-128,Cape Town Stadium,Cape Town,South Africa,0.0,64100,20:30,,
2010,2010-06-18,WC-2010,2010 FIFA World Cup,Germany v Serbia,Group stage,Germany,Serbia,DEU,SRB,0,1,0-1,away team win,0,1,no,no,no,0-0,Nelson Mandela Bay Stadium,S-134,Nelson Mandela Bay Stadium,Port Elizabeth,South Africa,0.0,38294,13:30,,
2010,2010-06-18,WC-2010,2010 FIFA World Cup,Slovenia v United States,Group stage,Slovenia,United States,SVN,USA,2,2,2-2,draw,0,0,yes,no,no,0-0,Ellis Park Stadium,S-130,Ellis Park Stadium,Johannesburg,South Africa,0.0,45573,16:00,,
2010,2010-06-19,WC-2010,2010 FIFA World Cup,Cameroon v Denmark,Group stage,Cameroon,Denmark,CMR,DNK,1,2,1-2,away team win,0,1,no,no,no,0-0,Loftus Versfeld Stadium,S-135,Loftus Versfeld Stadium,Pretoria,South Africa,0.0,38074,20:30,,
2010,2010-06-19,WC-2010,2010 FIFA World Cup,Ghana v Australia,Group stage,Ghana,Australia,GHA,AUS,1,1,1-1,draw,0,0,yes,no,no,0-0,Royal Bafokeng Stadium,S-136,Royal Bafokeng Stadium,Rustenburg,South Africa,0.0,34812,16:00,,
2010,2010-06-19,WC-2010,2010 FIFA World Cup,Netherlands v Japan,Group stage,Netherlands,Japan,NLD,JPN,1,0,1-0,home team win,1,0,no,no,no,0-0,Moses Mabhida Stadium,S-129,Moses Mabhida Stadium,Durban,South Africa,0.0,62010,13:30,,
2010,2010-06-20,WC-2010,2010 FIFA World Cup,Brazil v Ivory Coast,Group stage,Brazil,Ivory Coast,BRA,CIV,3,1,3-1,home team win,1,0,no,no,no,0-0,Soccer City,S-131,Soccer City,Johannesburg,South Africa,0.0,,20:30,,
2010,2010-06-20,WC-2010,2010 FIFA World Cup,Italy v New Zealand,Group stage,Italy,New Zealand,ITA,NZL,1,1,1-1,draw,0,0,yes,no,no,0-0,Mbombela Stadium,S-132,Mbombela Stadium,Nelspruit,South Africa,0.0,38229,16:00,,
2010,2010-06-20,WC-2010,2010 FIFA World Cup,Slovakia v Paraguay,Group stage,Slovakia,Paraguay,SVK,PRY,0,2,0-2,away team win,0,1,no,no,no,0-0,Free State Stadium,S-127,Free State Stadium,Bloemfontein,South Africa,0.0,26643,13:30,,
2010,2010-06-21,WC-2010,2010 FIFA World Cup,Chile v Switzerland,Group stage,Chile,Switzerland,CHL,CHE,1,0,1-0,home team win,1,0,no,no,no,0-0,Nelson Mandela Bay Stadium,S-134,Nelson Mandela Bay Stadium,Port Elizabeth,South Africa,0.0,34872,16:00,,
2010,2010-06-21,WC-2010,2010 FIFA World Cup,Portugal v North Korea,Group stage,Portugal,North Korea,PRT,PRK,7,0,7-0,home team win,1,0,no,no,no,0-0,Cape Town Stadium,S-128,Cape Town Stadium,Cape Town,South Africa,0.0,,13:30,,
